trial,opt1Chosen,blueRewarded,reactionTime,chosenOptionRewarded,stableBlock,pointsWon,trueProbability,subnr,blueReward,greenReward
186,1,1,0.789268853,1,0,19,0.8,10,19,19
187,1,0,0.40989465,0,0,0,0.8,10,21,78
188,0,1,0.70188879,0,0,0,0.8,10,72,62
189,1,0,0.317949953,0,0,0,0.8,10,26,80
190,0,1,1.189215605,0,0,0,0.8,10,28,84
191,1,1,1.889892151,1,0,49,0.8,10,49,69
192,1,1,0.666508193,1,0,23,0.8,10,23,9
193,1,1,2.875842361,1,0,36,0.8,10,36,81
194,1,1,0.501269748,1,0,64,0.8,10,64,14
195,1,0,0.685241548,0,0,0,0.8,10,75,57
196,0,0,0.709870109,1,0,58,0.8,10,50,58
197,1,1,0.557927121,1,0,62,0.8,10,62,2
198,0,1,0.955901561,0,0,0,0.8,10,32,94
199,0,0,0.433906222,1,0,62,0.8,10,31,62
0,1,1,16.44892879,1,1,27,0.75,11,27,15
1,1,1,2.184459952,1,1,78,0.75,11,78,85
2,1,1,2.404113656,1,1,64,0.75,11,64,29
3,1,1,2.558655968,1,1,73,0.75,11,73,91
4,1,1,1.755056311,1,1,90,0.75,11,90,12
5,1,0,2.904498866,0,1,0,0.75,11,77,62
6,0,1,2.527323395,0,1,0,0.75,11,21,29
7,0,1,3.428862403,0,1,0,0.75,11,5,51
8,0,0,6.048417673,1,1,54,0.75,11,16,54
9,1,1,2.195304991,1,1,72,0.75,11,72,6
10,0,1,0.88426271,0,1,0,0.75,11,13,44
11,1,1,0.951171186,1,1,23,0.75,11,23,22
12,1,0,1.480846839,0,1,0,0.75,11,46,92
13,0,1,0.909291041,0,1,0,0.75,11,47,70
14,0,1,1.330585358,0,1,0,0.75,11,9,12
15,1,1,15.4760668,1,1,51,0.75,11,51,36
16,1,1,2.910901677,1,1,8,0.75,11,8,31
17,0,1,1.38805924,0,1,0,0.75,11,17,31
18,1,1,1.070882493,1,1,75,0.75,11,75,57
19,0,1,1.461151325,0,1,0,0.75,11,34,80
20,0,1,4.660267681,0,1,0,0.75,11,31,47
21,1,1,2.557158622,1,1,82,0.75,11,82,80
22,1,1,1.036994722,1,1,99,0.75,11,99,42
23,1,1,0.689386271,1,1,97,0.75,11,97,74
24,1,1,1.493460505,1,1,58,0.75,11,58,36
25,0,1,0.849231367,0,1,0,0.75,11,24,95
26,1,1,3.447358351,1,1,30,0.75,11,30,76
27,1,1,1.559428961,1,1,68,0.75,11,68,2
28,1,1,1.540919871,1,1,58,0.75,11,58,76
29,0,0,1.334804488,1,1,92,0.75,11,20,92
30,1,1,0.817580453,1,1,96,0.75,11,96,35
31,1,1,1.031738833,1,1,34,0.75,11,34,8
32,0,1,1.99591628,0,1,0,0.75,11,15,86
33,1,1,0.844525453,1,1,33,0.75,11,33,10
34,0,0,1.573680175,1,1,55,0.75,11,12,55
35,1,1,2.486897098,1,1,78,0.75,11,78,92
36,1,0,0.917334917,0,1,0,0.75,11,80,53
37,1,1,0.665028381,1,1,59,0.75,11,59,6
38,0,1,1.127319357,0,1,0,0.75,11,8,45
39,0,1,0.801180465,0,1,0,0.75,11,20,70
40,1,0,4.99532898,0,1,0,0.75,11,78,27
41,0,1,0.80281638,0,1,0,0.75,11,36,90
42,1,0,0.901356215,0,1,0,0.75,11,84,46
43,0,1,1.034857533,0,1,0,0.75,11,14,24
44,1,0,0.803745191,0,1,0,0.75,11,70,20
45,0,1,0.523682575,0,1,0,0.75,11,20,85
46,1,0,1.675673009,0,1,0,0.75,11,40,75
47,1,1,1.638182491,1,1,34,0.75,11,34,67
48,1,1,1.098296155,1,1,93,0.75,11,93,11
49,1,1,1.719081944,1,1,84,0.75,11,84,84
50,1,1,3.10557806,1,1,63,0.75,11,63,46
51,1,0,0.810229471,0,1,0,0.75,11,87,66
52,0,1,5.473545004,0,1,0,0.75,11,22,91
53,0,1,0.583043388,0,1,0,0.75,11,7,12
54,0,1,1.427520223,0,1,0,0.75,11,68,61
55,1,0,1.736701593,0,1,0,0.75,11,54,2
56,1,1,1.471571091,1,1,52,0.75,11,52,10
57,0,1,1.578900605,0,1,0,0.75,11,26,91
58,1,0,0.928824464,0,1,0,0.75,11,86,55
59,1,1,0.934713756,1,1,83,0.75,11,83,65
60,0,1,0.792704848,0,1,0,0.75,11,2,24
61,0,1,1.346142816,0,1,0,0.75,11,48,63
62,1,0,0.932333859,0,1,0,0.75,11,95,8
63,1,1,1.183930127,1,1,46,0.75,11,46,65
64,1,1,3.896313568,1,1,85,0.75,11,85,18
65,1,0,5.165599466,0,1,0,0.75,11,54,62
66,0,1,4.141806306,0,1,0,0.75,11,44,98
67,0,0,3.11519273,1,1,67,0.75,11,3,67
68,0,0,0.66799049,1,1,34,0.75,11,51,34
69,0,1,0.392737595,0,1,0,0.75,11,88,46
70,1,1,1.138697418,1,1,91,0.75,11,91,3
71,0,0,0.975401986,1,1,53,0.75,11,29,53
72,0,1,0.851938445,0,1,0,0.75,11,14,99
73,0,1,0.555257801,0,1,0,0.75,11,1,73
74,0,1,0.973576393,0,1,0,0.75,11,32,40
75,1,1,1.377951879,1,1,54,0.75,11,54,60
76,1,1,1.261426853,1,1,83,0.75,11,83,58
77,1,0,0.662564952,0,1,0,0.75,11,68,51
78,1,1,0.636573926,1,1,92,0.75,11,92,15
79,1,0,0.813863391,0,1,0,0.75,11,76,30
80,0,1,1.681317495,0,1,0,0.75,11,17,51
81,1,0,0.609390393,0,1,0,0.75,11,97,15
82,1,0,1.110388616,0,1,0,0.75,11,35,41
83,1,1,1.142311883,1,1,60,0.75,11,60,60
84,1,1,1.499701134,1,1,74,0.75,11,74,81
85,1,1,1.343319651,1,1,88,0.75,11,88,48
86,1,1,1.186334526,1,1,34,0.75,11,34,68
87,1,1,0.731309228,1,1,47,0.75,11,47,76
88,1,1,0.93832807,1,1,17,0.75,11,17,19
89,1,1,0.77154439,1,1,47,0.75,11,47,62
90,1,1,0.65622914,1,1,46,0.75,11,46,77
91,1,1,0.585284795,1,1,13,0.75,11,13,43
92,1,0,0.547749082,0,1,0,0.75,11,64,44
93,1,0,0.954474456,0,1,0,0.75,11,90,49
94,0,1,1.352736265,0,1,0,0.75,11,43,22
95,0,0,2.035747423,1,1,84,0.75,11,18,84
96,1,0,0.933777926,0,1,0,0.75,11,30,51
97,1,1,1.105402236,1,1,6,0.75,11,6,11
98,0,1,0.840763013,0,1,0,0.75,11,7,37
99,0,1,0.780261526,0,1,0,0.75,11,3,83
100,1,0,0.845403389,0,0,0,0.2,11,56,13
101,0,0,0.5987295,1,0,65,0.2,11,57,65
102,0,0,0.79757018,1,0,74,0.2,11,31,74
103,0,0,0.902508031,1,0,72,0.2,11,76,72
104,1,0,1.279467038,0,0,0,0.2,11,68,11
105,0,0,0.780470041,1,0,96,0.2,11,94,96
106,0,1,0.868092345,0,0,0,0.2,11,49,43
107,0,0,0.861086101,1,0,57,0.2,11,52,57
108,0,0,0.724347698,1,0,10,0.2,11,79,10
109,0,0,0.641721028,1,0,49,0.2,11,58,49
110,1,1,0.923519475,1,0,77,0.2,11,77,16
111,1,0,1.098856273,0,0,0,0.2,11,93,31
112,0,1,0.789103258,0,0,0,0.2,11,22,14
113,0,0,0.70284467,1,0,35,0.2,11,61,35
114,0,0,0.754158518,1,0,67,0.2,11,47,67
115,0,1,1.749313547,0,0,0,0.2,11,62,52
116,0,1,1.282732147,0,0,0,0.2,11,21,80
117,0,0,1.162901226,1,0,58,0.2,11,68,58
118,0,0,1.12253436,1,0,7,0.2,11,2,7
119,0,1,0.645987035,0,0,0,0.2,11,23,25
120,0,1,0.89167218,0,0,0,0.2,11,92,91
121,0,0,0.617943121,1,0,89,0.2,11,77,89
122,0,0,0.755796704,1,0,99,0.2,11,54,99
123,0,0,0.911513193,1,0,33,0.2,11,7,33
124,0,0,0.652004244,1,0,99,0.2,11,20,99
125,0,0,1.240353928,1,0,62,0.8,11,2,62
126,0,1,0.672990746,0,0,0,0.8,11,97,66
127,0,0,1.534088988,1,0,61,0.8,11,84,61
128,0,1,0.631847086,0,0,0,0.8,11,45,80
129,0,1,1.13418173,0,0,0,0.8,11,100,62
130,0,1,1.461477583,0,0,0,0.8,11,80,38
131,1,1,0.767486473,1,0,49,0.8,11,49,18
132,1,1,0.687511455,1,0,14,0.8,11,14,6
133,1,1,0.701868705,1,0,22,0.8,11,22,16
134,1,0,0.603065181,0,0,0,0.8,11,84,39
135,1,1,0.505670791,1,0,33,0.8,11,33,2
136,0,1,1.228226755,0,0,0,0.8,11,74,97
137,0,0,1.090564751,1,0,32,0.8,11,16,32
138,1,0,0.960859873,0,0,0,0.8,11,74,96
139,1,0,0.791491659,0,0,0,0.8,11,6,3
140,1,1,1.228169674,1,0,72,0.8,11,72,40
141,0,1,1.216213844,0,0,0,0.8,11,13,28
142,1,1,0.607894403,1,0,99,0.8,11,99,37
143,1,1,1.390634023,1,0,60,0.8,11,60,79
144,1,1,0.798842926,1,0,27,0.8,11,27,45
145,1,1,0.759357971,1,0,44,0.8,11,44,6
146,1,0,0.43510638,0,0,0,0.8,11,94,5
147,1,1,0.570292177,1,0,51,0.8,11,51,54
148,0,1,0.726836986,0,0,0,0.8,11,7,77
149,1,1,0.944711218,1,0,66,0.8,11,66,62
150,0,1,3.70454,0,0,0,0.2,11,45,94
151,1,0,0.38637045,0,0,0,0.2,11,15,79
152,0,0,0.67119033,1,0,76,0.2,11,78,76
153,0,0,0.73300854,1,0,33,0.2,11,54,33
154,0,0,0.63400472,1,0,53,0.2,11,9,53
155,0,0,0.555078572,1,0,65,0.2,11,91,65
156,1,0,1.038913478,0,0,0,0.2,11,87,52
157,0,1,0.653871086,0,0,0,0.2,11,6,67
158,0,0,1.463845651,1,0,24,0.2,11,65,24
159,0,0,3.036752154,1,0,99,0.2,11,89,99
160,1,0,0.669511651,0,0,0,0.2,11,35,9
161,1,1,1.632311116,1,0,67,0.2,11,67,42
162,0,0,0.994933075,1,0,99,0.2,11,46,99
163,1,0,1.117133569,0,0,0,0.2,11,45,49
164,0,0,0.661665105,1,0,62,0.2,11,2,62
165,1,0,0.651149038,0,0,0,0.2,11,87,2
166,0,0,0.674712741,1,0,77,0.2,11,94,77
167,0,0,0.871205041,1,0,75,0.2,11,48,75
168,0,0,1.068540798,1,0,22,0.2,11,57,22
169,1,1,1.383241085,1,0,100,0.2,11,100,40
170,1,1,1.724185862,1,0,41,0.2,11,41,27
171,1,0,0.811921758,0,0,0,0.2,11,22,8
172,1,1,0.676447286,1,0,87,0.2,11,87,23
173,1,1,0.802020033,1,0,69,0.2,11,69,49
174,0,1,0.81546819,0,0,0,0.8,11,18,52
175,0,1,0.626311883,0,0,0,0.8,11,1,84
176,1,1,1.067472271,1,0,17,0.8,11,17,42
177,1,1,0.987597265,1,0,21,0.8,11,21,41
178,1,0,0.556593961,0,0,0,0.8,11,91,96
179,1,1,1.01840679,1,0,71,0.8,11,71,34
180,1,1,1.054338423,1,0,14,0.8,11,14,14
181,0,1,1.430044415,0,0,0,0.8,11,43,70
182,1,1,0.64274471,1,0,67,0.8,11,67,93
183,1,0,1.348522181,0,0,0,0.8,11,33,49
184,1,0,0.572010458,0,0,0,0.8,11,60,51
185,1,1,0.568512983,1,0,22,0.8,11,22,1
186,1,1,0.827783182,1,0,19,0.8,11,19,19
187,0,0,0.772354948,1,0,78,0.8,11,21,78
188,1,1,1.107870958,1,0,72,0.8,11,72,62
189,0,0,1.01830376,1,0,80,0.8,11,26,80
190,0,1,0.711049518,0,0,0,0.8,11,28,84
191,0,1,0.538246826,0,0,0,0.8,11,49,69
192,1,1,1.036566636,1,0,23,0.8,11,23,9
193,0,1,0.943057825,0,0,0,0.8,11,36,81
194,1,1,0.597419515,1,0,64,0.8,11,64,14
195,1,0,0.698684113,0,0,0,0.8,11,75,57
196,1,0,1.128500943,0,0,0,0.8,11,50,58
197,1,1,0.544779298,1,0,62,0.8,11,62,2
198,0,1,0.996936402,0,0,0,0.8,11,32,94
199,0,0,0.75225683,1,0,62,0.8,11,31,62
0,1,1,0.819727403,1,1,27,0.75,15,27,15
1,1,1,1.202021704,1,1,78,0.75,15,78,85
2,1,1,0.990328737,1,1,64,0.75,15,64,29
3,1,1,1.418620981,1,1,73,0.75,15,73,91
4,1,1,0.834515479,1,1,90,0.75,15,90,12
5,1,0,0.84475925,0,1,0,0.75,15,77,62
6,0,1,1.040123192,0,1,0,0.75,15,21,29
7,0,1,1.032139728,0,1,0,0.75,15,5,51
8,1,0,1.320890085,0,1,0,0.75,15,16,54
9,1,1,0.757679602,1,1,72,0.75,15,72,6
10,0,1,1.14510187,0,1,0,0.75,15,13,44
11,1,1,0.772630138,1,1,23,0.75,15,23,22
12,1,0,0.677292681,0,1,0,0.75,15,46,92
13,1,1,0.899269479,1,1,47,0.75,15,47,70
14,0,1,0.742387606,0,1,0,0.75,15,9,12
15,1,1,0.903639179,1,1,51,0.75,15,51,36
16,0,1,0.854186549,0,1,0,0.75,15,8,31
17,0,1,1.325404162,0,1,0,0.75,15,17,31
18,1,1,0.756237914,1,1,75,0.75,15,75,57
19,0,1,0.9966377,0,1,0,0.75,15,34,80
20,1,1,1.464036102,1,1,31,0.75,15,31,47
21,1,1,0.610533331,1,1,82,0.75,15,82,80
22,1,1,0.44195085,1,1,99,0.75,15,99,42
23,1,1,0.533412503,1,1,97,0.75,15,97,74
24,1,1,0.495550434,1,1,58,0.75,15,58,36
25,0,1,1.430003075,0,1,0,0.75,15,24,95
26,1,1,0.678890885,1,1,30,0.75,15,30,76
27,1,1,0.606869998,1,1,68,0.75,15,68,2
28,1,1,0.608986829,1,1,58,0.75,15,58,76
29,0,0,1.393240728,1,1,92,0.75,15,20,92
30,1,1,0.634280638,1,1,96,0.75,15,96,35
31,1,1,0.620072016,1,1,34,0.75,15,34,8
32,0,1,1.05659315,0,1,0,0.75,15,15,86
33,1,1,1.02009114,1,1,33,0.75,15,33,10
34,1,0,0.920422316,0,1,0,0.75,15,12,55
35,1,1,0.551449889,1,1,78,0.75,15,78,92
36,1,0,0.502522608,0,1,0,0.75,15,80,53
37,1,1,0.660914537,1,1,59,0.75,15,59,6
38,0,1,0.985654812,0,1,0,0.75,15,8,45
39,0,1,1.300902835,0,1,0,0.75,15,20,70
40,1,0,0.62931584,0,1,0,0.75,15,78,27
41,1,1,0.824161075,1,1,36,0.75,15,36,90
42,1,0,0.59003431,0,1,0,0.75,15,84,46
43,0,1,1.086700944,0,1,0,0.75,15,14,24
44,1,0,0.57827748,0,1,0,0.75,15,70,20
45,0,1,0.901016805,0,1,0,0.75,15,20,85
46,0,0,1.156010556,1,1,75,0.75,15,40,75
47,0,1,0.814269871,0,1,0,0.75,15,34,67
48,1,1,0.709579415,1,1,93,0.75,15,93,11
49,1,1,2.147494618,1,1,84,0.75,15,84,84
50,1,1,1.162737947,1,1,63,0.75,15,63,46
51,1,0,0.75693493,0,1,0,0.75,15,87,66
52,0,1,1.5149078,0,1,0,0.75,15,22,91
53,0,1,0.848083419,0,1,0,0.75,15,7,12
54,1,1,0.865218919,1,1,68,0.75,15,68,61
55,1,0,0.531472718,0,1,0,0.75,15,54,2
56,1,1,0.574292059,1,1,52,0.75,15,52,10
57,0,1,0.714170008,0,1,0,0.75,15,26,91
58,1,0,0.751606748,0,1,0,0.75,15,86,55
59,1,1,0.924354434,1,1,83,0.75,15,83,65
60,0,1,0.834006969,0,1,0,0.75,15,2,24
61,1,1,1.041516126,1,1,48,0.75,15,48,63
62,1,0,0.492600395,0,1,0,0.75,15,95,8
63,1,1,0.420649166,1,1,46,0.75,15,46,65
64,1,1,0.655631276,1,1,85,0.75,15,85,18
65,1,0,0.952979912,0,1,0,0.75,15,54,62
66,0,1,1.057966988,0,1,0,0.75,15,44,98
67,0,0,0.767399924,1,1,67,0.75,15,3,67
68,1,0,0.937629722,0,1,0,0.75,15,51,34
69,1,1,0.669733802,1,1,88,0.75,15,88,46
70,1,1,0.624645381,1,1,91,0.75,15,91,3
71,1,0,1.386873536,0,1,0,0.75,15,29,53
72,0,1,0.680271575,0,1,0,0.75,15,14,99
73,0,1,0.607113355,0,1,0,0.75,15,1,73
74,1,1,0.760097765,1,1,32,0.75,15,32,40
75,1,1,0.862959321,1,1,54,0.75,15,54,60
76,1,1,0.706011521,1,1,83,0.75,15,83,58
77,1,0,0.677233805,0,1,0,0.75,15,68,51
78,1,1,0.666591776,1,1,92,0.75,15,92,15
79,1,0,0.658159708,0,1,0,0.75,15,76,30
80,0,1,1.066172602,0,1,0,0.75,15,17,51
81,1,0,1.458783242,0,1,0,0.75,15,97,15
82,1,0,0.5988011,0,1,0,0.75,15,35,41
83,1,1,1.209071749,1,1,60,0.75,15,60,60
84,0,1,1.490763084,0,1,0,0.75,15,74,81
85,1,1,0.843741486,1,1,88,0.75,15,88,48
86,1,1,0.688012294,1,1,34,0.75,15,34,68
87,1,1,0.886230814,1,1,47,0.75,15,47,76
88,0,1,0.717020636,0,1,0,0.75,15,17,19
89,1,1,0.616079375,1,1,47,0.75,15,47,62
90,1,1,0.794015391,1,1,46,0.75,15,46,77
91,0,1,0.931008691,0,1,0,0.75,15,13,43
92,1,0,0.606382986,0,1,0,0.75,15,64,44
93,1,0,0.463318084,0,1,0,0.75,15,90,49
94,1,1,0.665508843,1,1,43,0.75,15,43,22
95,0,0,0.840904179,1,1,84,0.75,15,18,84
96,1,0,1.145171208,0,1,0,0.75,15,30,51
97,0,1,0.756798901,0,1,0,0.75,15,6,11
98,0,1,0.650759473,0,1,0,0.75,15,7,37
99,0,1,1.087962559,0,1,0,0.75,15,3,83
100,1,0,0.725466048,0,0,0,0.2,15,56,13
101,1,0,0.827928828,0,0,0,0.2,15,57,65
102,0,0,0.410238859,1,0,74,0.2,15,31,74
103,0,0,0.432382637,1,0,72,0.2,15,76,72
104,0,0,0.63482265,1,0,11,0.2,15,68,11
105,0,0,0.76157969,1,0,96,0.2,15,94,96
106,0,1,0.835410793,0,0,0,0.2,15,49,43
107,0,0,0.78748498,1,0,57,0.2,15,52,57
108,0,0,0.391329471,1,0,10,0.2,15,79,10
109,0,0,0.538975458,1,0,49,0.2,15,58,49
110,0,1,0.610390829,0,0,0,0.2,15,77,16
111,0,0,0.914892136,1,0,31,0.2,15,93,31
112,0,1,0.613745653,0,0,0,0.2,15,22,14
113,0,0,0.671536906,1,0,35,0.2,15,61,35
114,0,0,0.979844076,1,0,67,0.2,15,47,67
115,0,1,0.580666764,0,0,0,0.2,15,62,52
116,0,1,0.473900599,0,0,0,0.2,15,21,80
117,0,0,0.585817727,1,0,58,0.2,15,68,58
118,0,0,0.448293952,1,0,7,0.2,15,2,7
119,0,1,0.365773844,0,0,0,0.2,15,23,25
120,0,1,0.411193078,0,0,0,0.2,15,92,91
121,0,0,0.663905585,1,0,89,0.2,15,77,89
122,0,0,0.513548622,1,0,99,0.2,15,54,99
123,0,0,0.574112641,1,0,33,0.2,15,7,33
124,0,0,0.490980334,1,0,99,0.2,15,20,99
125,0,0,1.179075852,1,0,62,0.8,15,2,62
126,0,1,0.980088469,0,0,0,0.8,15,97,66
127,0,0,0.979440939,1,0,61,0.8,15,84,61
128,1,1,1.433320298,1,0,45,0.8,15,45,80
129,1,1,0.942195738,1,0,100,0.8,15,100,62
130,1,1,1.041545304,1,0,80,0.8,15,80,38
131,1,1,0.802259374,1,0,49,0.8,15,49,18
132,1,1,0.856807955,1,0,14,0.8,15,14,6
133,1,1,0.876126455,1,0,22,0.8,15,22,16
134,1,0,0.65054545,0,0,0,0.8,15,84,39
135,1,1,1.058425489,1,0,33,0.8,15,33,2
136,1,1,1.547421432,1,0,74,0.8,15,74,97
137,1,0,1.602896894,0,0,0,0.8,15,16,32
138,1,0,1.020558614,0,0,0,0.8,15,74,96
139,1,0,1.048221599,0,0,0,0.8,15,6,3
140,1,1,1.202735019,1,0,72,0.8,15,72,40
141,0,1,2.026147036,0,0,0,0.8,15,13,28
142,1,1,1.203057684,1,0,99,0.8,15,99,37
143,1,1,0.897717328,1,0,60,0.8,15,60,79
144,1,1,1.054217732,1,0,27,0.8,15,27,45
145,1,1,0.610484143,1,0,44,0.8,15,44,6
146,1,0,0.472527674,0,0,0,0.8,15,94,5
147,1,1,0.825404379,1,0,51,0.8,15,51,54
148,0,1,1.564610426,0,0,0,0.8,15,7,77
149,1,1,0.736868249,1,0,66,0.8,15,66,62
150,0,1,1.378753368,0,0,0,0.2,15,45,94
151,0,0,0.627379451,1,0,79,0.2,15,15,79
152,1,0,1.013769917,0,0,0,0.2,15,78,76
153,1,0,0.844183474,0,0,0,0.2,15,54,33
154,0,0,0.522727585,1,0,53,0.2,15,9,53
155,0,0,0.603109579,1,0,65,0.2,15,91,65
156,0,0,0.549142554,1,0,52,0.2,15,87,52
157,0,1,0.573334685,0,0,0,0.2,15,6,67
158,0,0,1.027432372,1,0,24,0.2,15,65,24
159,0,0,1.058041857,1,0,99,0.2,15,89,99
160,1,0,0.947927317,0,0,0,0.2,15,35,9
161,0,1,1.015529506,0,0,0,0.2,15,67,42
162,0,0,0.959983963,1,0,99,0.2,15,46,99
163,0,0,0.718553329,1,0,49,0.2,15,45,49
164,0,0,0.564431661,1,0,62,0.2,15,2,62
165,1,0,0.781423884,0,0,0,0.2,15,87,2
166,0,0,0.67171957,1,0,77,0.2,15,94,77
167,0,0,0.811164432,1,0,75,0.2,15,48,75
168,0,0,0.489035884,1,0,22,0.2,15,57,22
169,0,1,0.67886457,0,0,0,0.2,15,100,40
170,0,1,1.914062745,0,0,0,0.2,15,41,27
171,1,0,1.392298922,0,0,0,0.2,15,22,8
172,0,1,1.085365957,0,0,0,0.2,15,87,23
173,0,1,0.791338314,0,0,0,0.2,15,69,49
174,0,1,2.092290223,0,0,0,0.8,15,18,52
175,0,1,0.788439277,0,0,0,0.8,15,1,84
176,0,1,0.720616932,0,0,0,0.8,15,17,42
177,0,1,0.997746279,0,0,0,0.8,15,21,41
178,1,0,1.550170919,0,0,0,0.8,15,91,96
179,1,1,2.488477022,1,0,71,0.8,15,71,34
180,1,1,1.229198222,1,0,14,0.8,15,14,14
181,1,1,0.359589406,1,0,43,0.8,15,43,70
182,1,1,0.388175366,1,0,67,0.8,15,67,93
183,1,0,0.547230861,0,0,0,0.8,15,33,49
184,1,0,0.547143351,0,0,0,0.8,15,60,51
185,1,1,0.922679099,1,0,22,0.8,15,22,1
186,1,1,0.891600135,1,0,19,0.8,15,19,19
187,1,0,0.514322602,0,0,0,0.8,15,21,78
188,1,1,1.037769577,1,0,72,0.8,15,72,62
189,1,0,0.887994789,0,0,0,0.8,15,26,80
190,1,1,1.337293251,1,0,28,0.8,15,28,84
191,1,1,0.525599297,1,0,49,0.8,15,49,69
192,1,1,0.534585252,1,0,23,0.8,15,23,9
193,1,1,0.418631355,1,0,36,0.8,15,36,81
194,1,1,0.448098815,1,0,64,0.8,15,64,14
195,1,0,0.411834379,0,0,0,0.8,15,75,57
196,1,0,0.538513835,0,0,0,0.8,15,50,58
197,1,1,0.600124094,1,0,62,0.8,15,62,2
198,1,1,0.842911597,1,0,32,0.8,15,32,94
199,0,0,0.814870723,1,0,62,0.8,15,31,62
0,1,1,3.448396035,1,1,27,0.75,14,27,15
1,0,1,2.69619766,0,1,0,0.75,14,78,85
2,1,1,0.909663605,1,1,64,0.75,14,64,29
3,1,1,2.051371028,1,1,73,0.75,14,73,91
4,1,1,1.116791947,1,1,90,0.75,14,90,12
5,1,0,1.037585111,0,1,0,0.75,14,77,62
6,1,1,1.774885918,1,1,21,0.75,14,21,29
7,0,1,2.24671228,0,1,0,0.75,14,5,51
8,1,0,2.602551478,0,1,0,0.75,14,16,54
9,1,1,1.408729097,1,1,72,0.75,14,72,6
10,1,1,4.49707142,1,1,13,0.75,14,13,44
11,1,1,0.80155005,1,1,23,0.75,14,23,22
12,1,0,1.859216,0,1,0,0.75,14,46,92
13,1,1,1.571549221,1,1,47,0.75,14,47,70
14,1,1,2.500042905,1,1,9,0.75,14,9,12
15,1,1,1.07821308,1,1,51,0.75,14,51,36
16,1,1,3.856842593,1,1,8,0.75,14,8,31
17,1,1,1.306900415,1,1,17,0.75,14,17,31
18,1,1,0.82142368,1,1,75,0.75,14,75,57
19,1,1,1.238230845,1,1,34,0.75,14,34,80
20,1,1,0.96038175,1,1,31,0.75,14,31,47
21,1,1,0.80609105,1,1,82,0.75,14,82,80
22,1,1,1.067602868,1,1,99,0.75,14,99,42
23,1,1,1.233777963,1,1,97,0.75,14,97,74
24,1,1,1.012844527,1,1,58,0.75,14,58,36
25,1,1,4.6512739,1,1,24,0.75,14,24,95
26,1,1,1.677511156,1,1,30,0.75,14,30,76
27,1,1,1.016784766,1,1,68,0.75,14,68,2
28,1,1,5.38361101,1,1,58,0.75,14,58,76
29,0,0,6.004225398,1,1,92,0.75,14,20,92
30,1,1,1.016464054,1,1,96,0.75,14,96,35
31,1,1,0.690751591,1,1,34,0.75,14,34,8
32,0,1,3.086029072,0,1,0,0.75,14,15,86
33,1,1,0.757235741,1,1,33,0.75,14,33,10
34,0,0,3.214437275,1,1,55,0.75,14,12,55
35,1,1,0.966670323,1,1,78,0.75,14,78,92
36,1,0,0.671857856,0,1,0,0.75,14,80,53
37,1,1,0.552869023,1,1,59,0.75,14,59,6
38,0,1,2.885113809,0,1,0,0.75,14,8,45
39,1,1,3.90329695,1,1,20,0.75,14,20,70
40,1,0,0.828835062,0,1,0,0.75,14,78,27
41,1,1,0.910637813,1,1,36,0.75,14,36,90
42,1,0,0.696251336,0,1,0,0.75,14,84,46
43,1,1,0.865421845,1,1,14,0.75,14,14,24
44,1,0,0.742945983,0,1,0,0.75,14,70,20
45,0,1,2.353383033,0,1,0,0.75,14,20,85
46,1,0,1.229140599,0,1,0,0.75,14,40,75
47,1,1,2.122326081,1,1,34,0.75,14,34,67
48,1,1,0.976389468,1,1,93,0.75,14,93,11
49,1,1,1.30560923,1,1,84,0.75,14,84,84
50,1,1,1.304670748,1,1,63,0.75,14,63,46
51,1,0,0.779063678,0,1,0,0.75,14,87,66
52,0,1,3.536769423,0,1,0,0.75,14,22,91
53,1,1,0.936088137,1,1,7,0.75,14,7,12
54,1,1,0.792241126,1,1,68,0.75,14,68,61
55,1,0,0.667766768,0,1,0,0.75,14,54,2
56,1,1,0.64284758,1,1,52,0.75,14,52,10
57,0,1,2.876111075,0,1,0,0.75,14,26,91
58,1,0,0.619780802,0,1,0,0.75,14,86,55
59,1,1,0.708439381,1,1,83,0.75,14,83,65
60,0,1,1.062059701,0,1,0,0.75,14,2,24
61,1,1,1.094037396,1,1,48,0.75,14,48,63
62,1,0,0.565662456,0,1,0,0.75,14,95,8
63,1,1,0.882259325,1,1,46,0.75,14,46,65
64,1,1,0.939482605,1,1,85,0.75,14,85,18
65,1,0,0.748464645,0,1,0,0.75,14,54,62
66,1,1,4.484359891,1,1,44,0.75,14,44,98
67,0,0,1.018103151,1,1,67,0.75,14,3,67
68,1,0,0.837611021,0,1,0,0.75,14,51,34
69,1,1,0.47628089,1,1,88,0.75,14,88,46
70,1,1,2.217181566,1,1,91,0.75,14,91,3
71,1,0,2.317728438,0,1,0,0.75,14,29,53
72,0,1,2.373954586,0,1,0,0.75,14,14,99
73,0,1,0.872002526,0,1,0,0.75,14,1,73
74,1,1,1.021711786,1,1,32,0.75,14,32,40
75,1,1,1.005312051,1,1,54,0.75,14,54,60
76,1,1,0.860238412,1,1,83,0.75,14,83,58
77,1,0,0.699953508,0,1,0,0.75,14,68,51
78,1,1,0.779527741,1,1,92,0.75,14,92,15
79,1,0,0.856918775,0,1,0,0.75,14,76,30
80,1,1,3.13258743,1,1,17,0.75,14,17,51
81,1,0,0.733911412,0,1,0,0.75,14,97,15
82,1,0,1.010050038,0,1,0,0.75,14,35,41
